class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22
0,0.999987602,0.506327629,0.349394202,0.999364555,0.58832705,0.49299106,-0.336930633,0.999946833,0.56366533,0.608853221,0.393120408,0.051800568,0.602186978,0.624037147,-0.365821451,0.987034619,0.524524748,0.680646837,0.252165258,0.042581726,0.649211943,0.753055274,-0.247893736,0.880270064,0.51077795,0.701444507,0.250865996,0.046512511,0.658446729,0.789453804,-0.296647102,0.816108704,0.517332613,0.696643174,0.204806119,0.046460561,0.689897954,0.786635101,-0.278957397,0.817343712,0.516497493,0.690017045,0.226673663,0.053809635,0.680276871,0.774050355,-0.23715736,0.809265792,0.355738968,0.649698794,0.194516167,0.998925805,0.336502045,0.63988626,-0.19450435,0.999281645,0.539252281,0.746236324,0.035848275,0.481903374,0.562734127,0.733016312,-0.33643496,0.968361795,0.465514034,0.898803413,-0.067979634,0.445421815,0.4751288,0.897060752,-0.352189213,0.935699522,0.423341036,0.914389729,-0.082522526,0.551725447,0.421618015,0.916112423,-0.349868804,0.912695944,0.583559692,0.949573994,-0.165153652,0.567228734,0.61855799,0.936716855,-0.399941802,0.931593835
0,0.999988556,0.511635959,0.335226238,0.999328136,0.588265717,0.497659117,-0.346035182,0.999947071,0.562682927,0.610331833,0.352845907,0.050434038,0.602790356,0.630008101,-0.370904088,0.987703025,0.530305386,0.678126872,0.194650516,0.040949106,0.652226627,0.756771684,-0.25721702,0.881500542,0.517635942,0.697023332,0.187195927,0.044841021,0.662354708,0.79393965,-0.306904465,0.81637615,0.525191844,0.691731036,0.143685356,0.044768345,0.69185853,0.792221963,-0.284601927,0.817653656,0.523697376,0.685992837,0.169669136,0.051807452,0.681830466,0.779069781,-0.24462755,0.809531808,0.358995616,0.651958585,0.192565814,0.998880506,0.336488038,0.642069638,-0.192489311,0.999243975,0.546096444,0.747071028,0.057515912,0.485839963,0.567165434,0.731512189,-0.311319232,0.968753278,0.460527003,0.898383439,-0.01640394,0.44287768,0.47775951,0.89041841,-0.299925148,0.935285091,0.422122926,0.914392471,-0.02759736,0.551877558,0.423312336,0.914485633,-0.296869069,0.913009167,0.574896812,0.949844837,-0.096942343,0.566498995,0.618535161,0.935565829,-0.336289167,0.930420995
0,0.99998939,0.513340533,0.302827954,0.999323308,0.588207901,0.498618186,-0.351279676,0.999947965,0.5604316,0.609867334,0.295559436,0.049637776,0.60223788,0.631227851,-0.371684819,0.988260627,0.531654775,0.668298483,0.092574574,0.039465617,0.652514815,0.755955279,-0.263315022,0.882310331,0.517994165,0.685472846,0.072828293,0.0433634,0.661286771,0.792087734,-0.31188044,0.816757858,0.527583301,0.679325223,0.033700582,0.043287791,0.692421317,0.792950511,-0.290370136,0.818068624,0.526348054,0.674316525,0.067387499,0.050093442,0.681795061,0.779327273,-0.251151025,0.810087919,0.361276329,0.652495921,0.189939201,0.998841643,0.336545765,0.643392205,-0.189812213,0.999201596,0.554627717,0.747591674,0.073705994,0.486561924,0.589369655,0.729233384,-0.289573401,0.967968404,0.460750371,0.898590386,0.012973851,0.43757847,0.506453454,0.890024543,-0.283975244,0.9318434,0.423800886,0.915539145,0.002786973,0.549690545,0.450205445,0.912452042,-0.277497917,0.909993231,0.578300297,0.95452702,-0.063402206,0.561421692,0.619983554,0.936055958,-0.304504514,0.926296115
0,0.99999094,0.517639101,0.330928594,0.999277353,0.588077664,0.500431061,-0.288476557,0.999950826,0.565868199,0.611944199,0.267292887,0.04719514,0.603852987,0.632232249,-0.358411908,0.989757121,0.535884738,0.663336992,0.005881252,0.036590427,0.656166911,0.755456448,-0.276893586,0.889864206,0.523057878,0.681844294,-0.020945575,0.040764302,0.663199067,0.794302821,-0.324702889,0.825739861,0.532956719,0.675092101,-0.055260122,0.040556412,0.692394972,0.792805076,-0.305554539,0.827295899,0.531041563,0.669618964,-0.018139929,0.046768576,0.681990325,0.777547002,-0.265997916,0.819093049,0.374431193,0.659079671,0.174963802,0.99866432,0.335773349,0.645027757,-0.174943656,0.998960137,0.561472178,0.748864114,-0.035296232,0.510293484,0.6089589,0.706552148,-0.365838617,0.964615166,0.471506387,0.90092361,-0.172913209,0.442831486,0.528765559,0.874064565,-0.42068091,0.914501607,0.431345254,0.924399257,-0.189465165,0.56726408,0.476299316,0.892992198,-0.420992315,0.896430492,0.588894844,0.967406154,-0.273640156,0.574204624,0.619590223,0.936386287,-0.462711543,0.91311866
0,0.999991059,0.518243194,0.302074999,0.999257684,0.588051081,0.501282752,-0.30500105,0.999951065,0.566350341,0.613300443,0.252375513,0.047434542,0.603761613,0.634190977,-0.37505722,0.990142882,0.537935376,0.665722966,0.01403968,0.03609531,0.655795515,0.757151544,-0.304223746,0.893514872,0.524473488,0.684162259,-0.010231961,0.040197954,0.661886692,0.795390904,-0.352445632,0.830420136,0.534825623,0.677535295,-0.046873868,0.039951928,0.69230938,0.795458674,-0.331978738,0.831840396,0.533362687,0.672155857,-0.010259734,0.046037599,0.681797981,0.781544149,-0.293404937,0.823481798,0.37777701,0.658670306,0.17317161,0.998636544,0.336206645,0.645561695,-0.173142776,0.998908103,0.56540519,0.749795973,-0.011505513,0.52804327,0.621128321,0.705329835,-0.34954375,0.964999139,0.471428037,0.900703251,-0.117582604,0.459097177,0.545470893,0.870650411,-0.368712902,0.913191736,0.431151956,0.923436046,-0.13138546,0.581837654,0.493711174,0.889291584,-0.366205812,0.894834399,0.591288149,0.967286587,-0.209414929,0.589107156,0.621470809,0.934562802,-0.407039911,0.912120819
0,0.999991119,0.523384511,0.309073389,0.999230266,0.587425172,0.501561701,-0.306061238,0.999949574,0.573817968,0.621955931,0.259005725,0.046570547,0.603306413,0.634630978,-0.373637646,0.990146041,0.561741412,0.675174296,0.015658649,0.035426058,0.655124247,0.756471813,-0.296298563,0.892241299,0.553583682,0.693342865,-0.009380203,0.039576255,0.659142554,0.79605782,-0.343987644,0.828142583,0.563253105,0.685272813,-0.045052018,0.039290991,0.687866509,0.795631051,-0.324533999,0.829572558,0.559060633,0.679887414,-0.00840921,0.045291383,0.671863794,0.780339837,-0.285657078,0.821398973,0.380464166,0.66116786,0.174501613,0.998576581,0.335696042,0.6451208,-0.174464688,0.998824418,0.575951874,0.748665929,-0.044363614,0.536077082,0.616302848,0.699276328,-0.386316508,0.96426785,0.471409142,0.901135802,-0.194069967,0.466437876,0.54177022,0.869656205,-0.448377579,0.909574866,0.432233185,0.926059842,-0.211747572,0.592058301,0.489251196,0.888822258,-0.448911071,0.892826855,0.603339612,0.970202088,-0.304045618,0.596880376,0.622201443,0.934185803,-0.504260361,0.909646511
0,0.999991357,0.524094582,0.323047519,0.999233365,0.587273955,0.501350224,-0.290525019,0.999949574,0.578145325,0.622132659,0.250220627,0.046351369,0.60267055,0.634923279,-0.367401451,0.990371585,0.562889457,0.67519635,-0.031275839,0.035137843,0.65373385,0.75613153,-0.292948395,0.892412782,0.552991807,0.693570077,-0.064641573,0.039378431,0.656447709,0.798092842,-0.340242058,0.827307522,0.562126756,0.685486674,-0.095701262,0.039065905,0.685008228,0.797076225,-0.320382506,0.82894361,0.558231533,0.67997396,-0.05468943,0.044997081,0.666520119,0.77950561,-0.281670928,0.821046412,0.383295089,0.662236571,0.174747854,0.998532772,0.335117668,0.644799829,-0.1747237,0.99876678,0.582220793,0.744995713,-0.060925521,0.538542747,0.613438427,0.696656227,-0.408480972,0.962179005,0.471454412,0.901025176,-0.221038625,0.464847386,0.537044227,0.869779706,-0.476034075,0.902767599,0.436367512,0.925016522,-0.240171075,0.59323895,0.484174311,0.888607383,-0.476457894,0.888069451,0.605792344,0.969871402,-0.338322133,0.597272873,0.621907234,0.934553325,-0.533421636,0.904946804
0,0.999991596,0.52660346,0.336085856,0.999226034,0.587146819,0.501855731,-0.28777957,0.999948561,0.577212632,0.626341403,0.290509135,0.045550451,0.601954997,0.636018336,-0.359158754,0.990194261,0.576640248,0.683884621,0.068732046,0.035086822,0.657319069,0.758145571,-0.29124102,0.889340997,0.571463704,0.701684237,0.050441489,0.039503988,0.659343719,0.79961735,-0.338869631,0.822767913,0.581755042,0.693951726,0.012736179,0.039112844,0.686821461,0.79826355,-0.316509217,0.824264169,0.576272726,0.688688397,0.045219287,0.044958662,0.672036588,0.784369051,-0.279390812,0.81650275,0.384266406,0.662118256,0.174980089,0.998501837,0.33549282,0.644572616,-0.174969062,0.998725414,0.587181807,0.743681192,-0.072022766,0.545608878,0.608402908,0.692453146,-0.44062832,0.962294459,0.478297085,0.897370934,-0.251024783,0.47372669,0.542379439,0.866377056,-0.545371652,0.902344704,0.436293274,0.921387076,-0.270911455,0.605137527,0.490676582,0.88639468,-0.548980355,0.889734745,0.61068809,0.968414187,-0.369409472,0.607501686,0.626136541,0.930543065,-0.620348632,0.904763103
0,0.999991417,0.526524961,0.333555341,0.999189317,0.587029874,0.502176881,-0.290747166,0.99994415,0.577025354,0.628373742,0.34951663,0.04446134,0.601537466,0.63661772,-0.351148665,0.989613891,0.591769516,0.695427656,0.214148775,0.035173941,0.659805834,0.75808233,-0.288494259,0.885062635,0.590701222,0.71308285,0.210408911,0.039850865,0.663405299,0.798576891,-0.336469859,0.817084789,0.602006018,0.706744134,0.163026571,0.03940041,0.689628243,0.797572255,-0.309230685,0.818382263,0.596123099,0.701485753,0.188769102,0.045210101,0.675380349,0.777513444,-0.275416225,0.810881138,0.384662449,0.662299335,0.175547436,0.998485863,0.336225152,0.644964337,-0.1755279,0.998709142,0.583207488,0.743871391,-0.046266578,0.557568789,0.607934237,0.691370666,-0.413012356,0.963447511,0.465577483,0.894945741,-0.190424323,0.491195381,0.542481065,0.864885986,-0.488453299,0.905775905,0.430215627,0.91897881,-0.207207948,0.620874166,0.490249246,0.885806859,-0.490172148,0.894080162,0.581838131,0.968324959,-0.297383994,0.622092605,0.627245605,0.929499924,-0.553907275,0.907034755
0,0.999990463,0.525284052,0.299956739,0.999121249,0.587067187,0.502742648,-0.324212283,0.999935389,0.576230586,0.626722932,0.322900474,0.042086594,0.599874318,0.637433171,-0.364342839,0.988883972,0.580282271,0.689404786,0.149866417,0.03344816,0.656464517,0.758551061,-0.291913688,0.874031246,0.575317144,0.706116557,0.139927,0.038220569,0.658311248,0.800513923,-0.340741187,0.802573621,0.583615363,0.699673951,0.097447999,0.037774812,0.686853409,0.799888253,-0.316264808,0.803388059,0.579245687,0.694991469,0.125527844,0.043248504,0.677747548,0.786778986,-0.280186564,0.796131849,0.388991922,0.663277388,0.174468815,0.998238683,0.338329226,0.646451533,-0.174324468,0.998546124,0.595110357,0.7432428,-0.038626656,0.591159642,0.603921056,0.693169177,-0.412875056,0.965929389,0.484259725,0.895098686,-0.181726366,0.534058273,0.540575385,0.864697456,-0.459278286,0.912520707,0.440896392,0.916193366,-0.197761431,0.656678736,0.487297654,0.885008335,-0.459158927,0.902340829,0.626271844,0.951108813,-0.282508671,0.658618271,0.62913388,0.93016082,-0.516384363,0.911924422
0,0.999989927,0.524926722,0.299235314,0.999095201,0.587268174,0.502977073,-0.330293536,0.999933064,0.576107442,0.62635088,0.320038408,0.041412279,0.60021311,0.637737393,-0.371128261,0.988802135,0.579220295,0.687110305,0.1506899,0.032774195,0.656308472,0.759587288,-0.296646297,0.871235907,0.574456453,0.702931941,0.141989365,0.037531201,0.657421589,0.80091989,-0.346546441,0.79916811,0.581632078,0.696507037,0.099926598,0.037102703,0.686353207,0.800299525,-0.321621835,0.799774766,0.577354491,0.692243159,0.126686841,0.042427562,0.67752099,0.787464142,-0.284968793,0.79233098,0.388751686,0.663092852,0.174606815,0.998068213,0.338103324,0.646274328,-0.174490213,0.998449385,0.595537007,0.742810369,-0.031978823,0.59734863,0.593835771,0.698608339,-0.40790087,0.966650963,0.500965476,0.892986119,-0.180282146,0.539839268,0.526557684,0.866450012,-0.450663507,0.914795935,0.448467523,0.916264892,-0.196830645,0.661578119,0.472220838,0.88618803,-0.450453728,0.905006588,0.630698442,0.943466306,-0.272102386,0.663719714,0.62657547,0.93012315,-0.506263196,0.913326621
0,0.99998945,0.524808526,0.295396894,0.999081969,0.587313533,0.503082454,-0.342330247,0.999930203,0.575980306,0.62617743,0.318320423,0.040629517,0.60024935,0.638274014,-0.378475487,0.98845166,0.577681303,0.686722636,0.151341781,0.032078765,0.6550982,0.759377539,-0.295445174,0.865693688,0.571939409,0.702395141,0.142604113,0.036854886,0.655487657,0.800875545,-0.34491697,0.79249984,0.580677152,0.696000457,0.100143909,0.036458418,0.684798956,0.80019778,-0.320830345,0.793038726,0.576705933,0.691837013,0.127094328,0.041639034,0.676354706,0.787338793,-0.283952534,0.785565972,0.388666123,0.663042009,0.1752453,0.997943521,0.337317944,0.646030903,-0.175096035,0.998378694,0.59672904,0.743072152,-0.011128752,0.605668247,0.590251267,0.699289501,-0.400712669,0.967221379,0.521274626,0.893084705,-0.143263087,0.548902273,0.515212595,0.86671102,-0.435299098,0.916788757,0.452408433,0.916515529,-0.158718929,0.667752326,0.460220158,0.886295617,-0.434382111,0.90689379,0.648060024,0.954565883,-0.234447613,0.669608951,0.623709023,0.929914773,-0.488382965,0.914268017
0,0.999988973,0.524457037,0.288536966,0.999065518,0.587311924,0.503215909,-0.350662202,0.999926448,0.575811148,0.62637192,0.317359746,0.039925288,0.600183725,0.638724566,-0.385491908,0.988111436,0.576672435,0.686417699,0.148105502,0.031366605,0.653313994,0.759276748,-0.296776235,0.860384762,0.570479751,0.702597678,0.138424382,0.036146753,0.65230453,0.800810635,-0.346179783,0.785721898,0.579724252,0.696272314,0.095220357,0.035789456,0.682156682,0.800173938,-0.322675288,0.786300838,0.57591182,0.691838741,0.123409614,0.040849634,0.674147606,0.787186325,-0.285418034,0.778891385,0.38835445,0.662790895,0.176067546,0.997871518,0.336047381,0.645792663,-0.175907999,0.998322904,0.596393049,0.744689524,-0.000258573,0.617949724,0.590773821,0.699056387,-0.379781306,0.967978537,0.512534618,0.897394061,-0.121993572,0.562538266,0.516451061,0.863443673,-0.399322301,0.918801427,0.453709275,0.916850865,-0.136812687,0.676710367,0.461676419,0.882631123,-0.39698869,0.908325553,0.649205089,0.962715268,-0.213917986,0.678531885,0.62369591,0.927989602,-0.445014983,0.915419936
0,0.999989092,0.517554104,0.315573871,0.998967528,0.588626206,0.503068566,-0.330407143,0.999921679,0.574986875,0.619220614,0.273368955,0.038833287,0.603674889,0.638608813,-0.364609748,0.98779881,0.573731601,0.671228886,0.016160013,0.030707611,0.650337636,0.756700158,-0.250409216,0.855966926,0.564249218,0.686403155,-0.00571508,0.036079764,0.651912868,0.797002316,-0.293362945,0.782873333,0.577091873,0.679365039,-0.039683782,0.03578702,0.680674851,0.795241237,-0.274499267,0.783665776,0.573265016,0.675154865,-0.007298573,0.040663332,0.671800792,0.783212543,-0.239171982,0.777095616,0.37191695,0.660603583,0.182031244,0.997668505,0.332887173,0.64567095,-0.181799576,0.998130858,0.585984111,0.740921021,0.032098096,0.642271698,0.600362718,0.699394703,-0.325129271,0.971139789,0.475931644,0.894042015,-0.061208274,0.585011721,0.530382693,0.871446013,-0.37807709,0.927624226,0.436899155,0.914612591,-0.072432652,0.69736743,0.473438054,0.892454624,-0.37940225,0.917904198,0.597725093,0.9583233,-0.153725103,0.697201133,0.625285089,0.934261918,-0.410064429,0.922413826
0,0.999989331,0.517051637,0.332385242,0.998938799,0.588830531,0.502970874,-0.317281336,0.999922156,0.574916661,0.619224966,0.278866827,0.038353905,0.604931951,0.638553321,-0.356062353,0.987686932,0.565787554,0.671717048,0.044159766,0.030211667,0.65071249,0.756310403,-0.250881493,0.854776204,0.553282261,0.687234163,0.026054716,0.035640851,0.652433872,0.796950579,-0.294917345,0.782255292,0.565406263,0.680257916,-0.00950589,0.0353292,0.680927813,0.795186043,-0.275702327,0.783060193,0.562496245,0.675879061,0.020854861,0.040140808,0.671904206,0.78318876,-0.239687979,0.776636243,0.370043874,0.660510957,0.183011651,0.997637749,0.330467552,0.645651162,-0.182809964,0.998105824,0.585945904,0.73918283,0.023575721,0.644204378,0.600491405,0.69713217,-0.342733622,0.971495032,0.474374443,0.893309236,-0.109607868,0.586233497,0.531026125,0.871614277,-0.424515307,0.928934455,0.437754452,0.913928628,-0.124848515,0.700826705,0.474191159,0.892797112,-0.426863611,0.919917285,0.599298835,0.958351612,-0.205238029,0.700176537,0.624964237,0.934383988,-0.474361449,0.923603237
0,0.99998945,0.515693247,0.341232151,0.998907745,0.589053571,0.502446055,-0.317474037,0.999921858,0.57607764,0.618818939,0.360199273,0.038111337,0.608628452,0.637296677,-0.355142713,0.987612665,0.569259822,0.675047398,0.215521827,0.030645862,0.654144764,0.75578028,-0.253284603,0.856043696,0.558254778,0.689314723,0.216268077,0.036236886,0.656548381,0.795257032,-0.299018413,0.784132004,0.57157141,0.683839619,0.171094969,0.035929862,0.682924688,0.793700159,-0.27771306,0.785090506,0.568955243,0.679887652,0.191057503,0.040740497,0.674394488,0.78249234,-0.241507471,0.778955162,0.359485,0.657916486,0.187489614,0.997642875,0.326720208,0.644889414,-0.187365949,0.998126686,0.57257998,0.737029195,0.079965048,0.643674493,0.599092364,0.697289586,-0.298304737,0.972039998,0.457462847,0.892234206,-0.003484356,0.584637165,0.521222889,0.873245418,-0.323920995,0.931314528,0.426594675,0.912160218,-0.013238413,0.701575935,0.461998582,0.894484997,-0.320706517,0.922716498,0.566635489,0.952851117,-0.071808256,0.697586477,0.623127341,0.934574604,-0.349127352,0.924981415
0,0.999989927,0.512898564,0.33630684,0.998904049,0.589412868,0.502372444,-0.33577019,0.999923885,0.572426796,0.617880642,0.347872049,0.038644101,0.60997355,0.638447583,-0.356085032,0.987824678,0.569075882,0.675248027,0.206589565,0.031242738,0.660876215,0.758479774,-0.248424515,0.860007107,0.558272243,0.689628601,0.204219773,0.037035614,0.666644692,0.796393692,-0.295916498,0.789573312,0.571931005,0.684128881,0.15931353,0.036774591,0.691340804,0.794244945,-0.270435452,0.7905671,0.569408357,0.680184007,0.181903049,0.041587587,0.681632519,0.783330321,-0.23523289,0.78454715,0.35039252,0.655696929,0.188108176,0.997637749,0.326401234,0.645343006,-0.187932283,0.998164952,0.560852051,0.735203683,0.145860836,0.638891816,0.597195566,0.708177805,-0.243641153,0.972627938,0.454464078,0.888971448,0.114691563,0.574093878,0.519717097,0.883040607,-0.224305302,0.933460116,0.414813101,0.908254504,0.110209674,0.694241166,0.459632277,0.904715359,-0.216867849,0.925539374,0.550627768,0.940759063,0.068596505,0.686947346,0.624974132,0.937512755,-0.234413102,0.925899208
1,0.999942183,0.418207467,0.444650978,0.998812318,0.571263194,0.389290154,-0.243252218,0.999908388,0.565773129,0.535398602,0.524845183,0.047347255,0.582634807,0.51156497,-0.285588473,0.972299933,0.604122818,0.638039112,0.415817559,0.043260485,0.62789315,0.634508789,-0.221332103,0.756244063,0.612279952,0.668109775,0.424219251,0.052918512,0.621690512,0.666218996,-0.26524666,0.686649501,0.616719365,0.667173028,0.359696507,0.053325467,0.640268266,0.666484177,-0.243043482,0.682226121,0.605299175,0.656323314,0.382692248,0.06111664,0.636989951,0.655910075,-0.209222108,0.671411335,0.403409928,0.574036717,0.210828424,0.996806622,0.36034134,0.563692451,-0.210332975,0.998472035,0.605509281,0.682950854,0.072859012,0.536500692,0.580736995,0.693553329,-0.411220014,0.989593089,0.533403158,0.853915334,0.043675262,0.581011653,0.463153362,0.899296463,-0.532483041,0.982678831,0.488351196,0.875006199,0.034088787,0.644029677,0.41381827,0.93222636,-0.544307411,0.968041003,0.623972774,0.914790511,-0.05384222,0.671468139,0.570061684,0.965438843,-0.693411648,0.970722735
1,0.99997288,0.371465415,0.478311837,0.999218762,0.53844744,0.343993187,-0.214515537,0.999961913,0.56869036,0.479931295,0.582504034,0.04499194,0.584114313,0.45961386,-0.262783796,0.9799155,0.633115828,0.572502971,0.461694181,0.052843198,0.650967598,0.572485089,-0.214699551,0.806427479,0.652374625,0.600968719,0.460942119,0.059630606,0.65432632,0.601567149,-0.26680544,0.730536401,0.657765031,0.601613522,0.403956443,0.06012683,0.680341423,0.599462688,-0.240597486,0.721232057,0.645882726,0.594735026,0.429048747,0.064889416,0.663499832,0.586981475,-0.204125494,0.689083099,0.458450407,0.540620446,0.217731714,0.9980371,0.402640104,0.5289855,-0.217576563,0.999126196,0.526742578,0.69124794,-0.054585762,0.439251542,0.536554694,0.689483881,-0.537363589,0.984012604,0.460051805,0.884394825,-0.146520779,0.495172262,0.470647305,0.895025253,-0.788424611,0.976418257,0.413565069,0.915117741,-0.165497333,0.547003388,0.426575333,0.929405689,-0.821177065,0.946863532,0.571012139,0.923408389,-0.317923576,0.640300632,0.613974988,0.938662231,-1.044907451,0.966457307
1,0.999974012,0.365371525,0.533984005,0.999255538,0.536905825,0.342202187,-0.188938633,0.999964833,0.571579754,0.475728601,0.626802087,0.044404034,0.584897637,0.460522592,-0.255807132,0.981023908,0.632541716,0.573455453,0.492671192,0.052830793,0.650995433,0.575564504,-0.208061516,0.814587712,0.652167976,0.598881602,0.488499194,0.05964734,0.654631495,0.605029345,-0.257974744,0.738252282,0.657283247,0.597939849,0.434343219,0.06025001,0.697236836,0.600860715,-0.233132854,0.728768408,0.645468473,0.58968091,0.460381031,0.064810507,0.663292646,0.592008889,-0.196234241,0.696485579,0.462697178,0.53983295,0.218224972,0.998161674,0.412755549,0.528255105,-0.218070447,0.999184728,0.523133039,0.69201684,-0.042911462,0.423639178,0.535415411,0.689635038,-0.551782846,0.982760429,0.461045921,0.884017289,-0.132559285,0.484264135,0.472103447,0.895648599,-0.799401164,0.975763977,0.415094256,0.915493488,-0.152399778,0.536644578,0.426710963,0.930763602,-0.832783401,0.946382642,0.572701752,0.923935771,-0.316192299,0.636506319,0.61460197,0.938774407,-1.077995181,0.966376126
1,0.99996841,0.350399524,0.480717838,0.999417603,0.516362429,0.319798619,-0.171025231,0.999973178,0.566855073,0.463316828,0.578701138,0.05140689,0.5524593,0.436861902,-0.250541091,0.982002378,0.617034972,0.542280197,0.475236058,0.063423917,0.636466146,0.548884988,-0.242711872,0.820896506,0.630968869,0.568396151,0.46621722,0.070778616,0.646655679,0.580089569,-0.301780671,0.737902999,0.635102153,0.567524552,0.413135022,0.072718181,0.661465347,0.575866818,-0.277061671,0.726151645,0.623429716,0.555526912,0.444254905,0.07712841,0.656704605,0.564037502,-0.230980486,0.693313777,0.479460895,0.526669741,0.207437873,0.998567462,0.425007463,0.515154481,-0.207186401,0.999306917,0.517056704,0.694039464,-0.050177991,0.340944171,0.518365622,0.694208741,-0.483656943,0.969238758,0.454160362,0.886765778,-0.14909552,0.408557266,0.456093311,0.897669613,-0.707031012,0.962450922,0.415429443,0.915417194,-0.168598667,0.457533866,0.415343851,0.930855095,-0.738101304,0.924933612,0.583140433,0.923556149,-0.317439705,0.585714638,0.593382359,0.939773083,-0.974793255,0.952797413
1,0.999965906,0.343349278,0.42620939,0.999426186,0.516715765,0.322004974,-0.238347799,0.999973536,0.566232026,0.463038057,0.526878297,0.05301445,0.554268658,0.438514084,-0.297096342,0.982291102,0.612159073,0.5391711,0.44126448,0.062873058,0.636449873,0.548302293,-0.256089181,0.82208097,0.625512421,0.562458873,0.437147766,0.069924064,0.645943403,0.576876044,-0.312177181,0.737986326,0.629985034,0.559727132,0.387103111,0.07186617,0.656800151,0.570602953,-0.284035206,0.726095676,0.619512498,0.551321089,0.412037998,0.07624194,0.653869867,0.559930503,-0.24307628,0.69391346,0.477568448,0.522279143,0.203068033,0.998574376,0.42596817,0.514742911,-0.202752501,0.999284685,0.517495096,0.691912889,-0.094683371,0.341026008,0.515342653,0.692078769,-0.483174205,0.967974305,0.45474723,0.886467159,-0.219582006,0.40846774,0.456304759,0.896605968,-0.689859331,0.961029768,0.418665946,0.915311933,-0.240942195,0.457333565,0.41498217,0.929156005,-0.71867907,0.922698438,0.59658742,0.923308551,-0.389287233,0.587506175,0.596250892,0.937275767,-0.956736863,0.95179081
1,0.999957979,0.346921116,0.436415493,0.999431908,0.515721381,0.319803059,-0.229611084,0.999973416,0.582999229,0.456826299,0.544534922,0.056002881,0.555345237,0.434159517,-0.288050234,0.98141557,0.611371696,0.511897445,0.458211213,0.062249266,0.63527,0.544141352,-0.195796028,0.811498821,0.626242399,0.525232434,0.457261235,0.068737522,0.641370595,0.571008563,-0.236871257,0.723854601,0.631298304,0.517348468,0.43673858,0.070541836,0.652881622,0.567650914,-0.208714098,0.711107075,0.620394945,0.513033509,0.443590581,0.074534334,0.650667846,0.556491911,-0.180500239,0.679883301,0.48761937,0.524143755,0.199357629,0.998521566,0.429948807,0.514787614,-0.199039057,0.999251127,0.517866194,0.692231655,-0.079014532,0.340909749,0.513270736,0.691963077,-0.539413691,0.966212153,0.455158442,0.886244118,-0.188535884,0.407807559,0.456459969,0.896699607,-0.719298959,0.958996832,0.419309139,0.915451646,-0.20827882,0.455002457,0.414999306,0.930911362,-0.743659794,0.918744326,0.598525524,0.921866894,-0.35560751,0.587231755,0.600565195,0.935318947,-0.967359424,0.950122714
1,0.99995786,0.348767579,0.441330492,0.999440372,0.514981389,0.318662077,-0.194558591,0.999973834,0.59305799,0.449631304,0.617015004,0.058482446,0.556533754,0.43207407,-0.22398074,0.980363309,0.630389392,0.489034653,0.654244542,0.0605506,0.633800626,0.542642772,-0.117315747,0.800610363,0.637430549,0.498270839,0.67084527,0.06650421,0.64154309,0.57278192,-0.146152496,0.710468054,0.641718745,0.489725024,0.661381602,0.068128765,0.652727723,0.568383813,-0.123865679,0.697820961,0.633367896,0.487183332,0.645979285,0.071742192,0.648652315,0.555388331,-0.103555948,0.668375313,0.496403277,0.525262237,0.173936665,0.998429596,0.431017756,0.514916182,-0.173563123,0.999159575,0.524080038,0.690985143,-0.204464257,0.357141316,0.514073253,0.685631216,-0.600687504,0.963966906,0.455288559,0.889686763,-0.390073001,0.419648588,0.456515133,0.896459579,-0.745048463,0.952445745,0.420510828,0.919135869,-0.416746944,0.459032983,0.415094465,0.92899096,-0.75960201,0.908237219,0.600129843,0.926654637,-0.580494761,0.593525827,0.600538611,0.936095715,-0.95793438,0.944636464
1,0.99995023,0.348546475,0.373074055,0.999453008,0.5130198,0.318009377,-0.245333657,0.999973059,0.59472841,0.446133673,0.523933589,0.065818742,0.557424188,0.432983309,-0.274897486,0.980083585,0.630025327,0.51018995,0.534717619,0.060527306,0.632410407,0.542997956,-0.178305075,0.794133127,0.632650137,0.527110219,0.536880076,0.065708682,0.639084697,0.571706712,-0.223799199,0.701077044,0.635157049,0.521695554,0.519145787,0.06733299,0.651953101,0.567437291,-0.201091498,0.688013554,0.633156657,0.515633941,0.523080111,0.070892468,0.648323059,0.55539906,-0.167326301,0.659712791,0.499167264,0.524723709,0.175537586,0.998405576,0.433408141,0.51391381,-0.175211757,0.999098599,0.524680674,0.690765977,-0.143667221,0.35795337,0.514054358,0.685929716,-0.581723571,0.96002394,0.45541656,0.889252007,-0.276434004,0.416261405,0.456342161,0.896440208,-0.652620018,0.947855592,0.420110732,0.9190256,-0.29841572,0.451810747,0.412159443,0.928974509,-0.666480184,0.900536299,0.596861899,0.926554859,-0.45472005,0.587227702,0.59764415,0.937599838,-0.882851422,0.940354884
